2024-04-29 17:10:21,076: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:21[0m
2024-04-29 17:10:21,076: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:21,076: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:22,453: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:22[0m
2024-04-29 17:10:22,485: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:22,500: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-04-29 17:10:22,500: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-04-29 17:10:22,500: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-29 17:10:22,500: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-04-29 17:10:22,500: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-04-29 17:10:22,500: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-29 17:10:22,500: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-04-29 17:10:22,516: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-29 17:10:22,516: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-04-29 17:10:22,516: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-29 17:10:22,516: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:22[0m
2024-04-29 17:10:22,516: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:22,536: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:24,065: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:24[0m
2024-04-29 17:10:24,065: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:24,065: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-04-29 17:10:24,065: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-04-29 17:10:24,065: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:24[0m
2024-04-29 17:10:24,065: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:24,081: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:26,045: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:26[0m
2024-04-29 17:10:26,045: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:26,045: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-04-29 17:10:26,045: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-04-29 17:10:26,045: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:26[0m
2024-04-29 17:10:26,045: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:26,060: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:28,116: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:28[0m
2024-04-29 17:10:28,116: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:28,116: root: INFO: Current backtesting datetime 2020-01-15 16:00:00-05:00
2024-04-29 17:10:28,116: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-04-29 17:10:28,116: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:28[0m
2024-04-29 17:10:28,116: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:28,116: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:29,259: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:29[0m
2024-04-29 17:10:29,259: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:29,259: root: INFO: Current backtesting datetime 2020-01-16 16:00:00-05:00
2024-04-29 17:10:29,259: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-04-29 17:10:29,259: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:29[0m
2024-04-29 17:10:29,259: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:29,259: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:30,540: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:30[0m
2024-04-29 17:10:30,540: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:30,556: root: INFO: Current backtesting datetime 2020-01-17 16:00:00-05:00
2024-04-29 17:10:30,556: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-04-29 17:10:30,556: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-29 17:10:30,560: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-04-29 17:10:30,563: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-04-29 17:10:30,563: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-29 17:10:30,563: root: INFO: Current backtesting datetime 2020-01-21 08:30:00-05:00
2024-04-29 17:10:30,571: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-29 17:10:30,571: root: INFO: Current backtesting datetime 2020-01-21 09:30:00-05:00
2024-04-29 17:10:30,571: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-29 17:10:30,577: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:30[0m
2024-04-29 17:10:30,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:30,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:30,966: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:30[0m
2024-04-29 17:10:30,966: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:30,966: root: INFO: Current backtesting datetime 2020-01-21 16:00:00-05:00
2024-04-29 17:10:30,966: root: INFO: Current backtesting datetime 2020-01-22 09:30:00-05:00
2024-04-29 17:10:30,966: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:30[0m
2024-04-29 17:10:30,966: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:30,966: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:31,940: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:31[0m
2024-04-29 17:10:31,940: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:31,956: root: INFO: Current backtesting datetime 2020-01-22 16:00:00-05:00
2024-04-29 17:10:31,956: root: INFO: Current backtesting datetime 2020-01-23 09:30:00-05:00
